Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL,Gen_AI_Technology
f42f2e756bcf3683431af97f36527231117edcda,Duty to Respond,Xavier V. Caddle; N. Naher; Zachary P. Miller; Karla A. Badillo-Urquiola; P. Wisniewski,2022.0,2022-12-29,Proc. ACM Hum. Comput. Interact.,8,Semantic Scholar,"Social service providers play a vital role in the developmental outcomes of underprivileged youth as they transition into adulthood. Educators, mental health professionals, juvenile justice officers, and child welfare caseworkers often have first-hand knowledge of the trials uniquely faced by these vulnerable youth and are charged with mitigating harmful risks, such as mental health challenges, child abuse, drug use, and sex trafficking. Yet, less is known about whether or how social service providers assess and mitigate theonline risk experiences of youth under their care. Therefore, as part of the National Science Foundation (NSF) I-Corps program, we conducted interviews with 37 social service providers (SSPs) who work with underprivileged youth to determine what (if any) online risks are most concerning to them given their role in youth protection, how they assess or become aware of these online risk experiences, and whether they see value in the possibility of using artificial intelligence (AI) as a potential solution for online risk detection. Overall, online sexual risks (e.g., sexual grooming and abuse) and cyberbullying were the most salient concern across all social service domains, especially when these experiences crossed the boundary between the digital and the physical worlds. Yet, SSPs had to rely heavily on youth self-reports to know whether and when online risks occurred, which required building a trusting relationship with youth; otherwise, SSPs became aware only after a formal investigation had been launched. Therefore, most SSPs found value in the potential for using AI as an early detection system and to monitor youth, but they were concerned that such a solution would not be feasible due to a lack of resources to adequately respond to online incidences, access to the necessary digital trace data (e.g., social media), context, and concerns about violating the trust relationships they built with youth. Thus, such automated risk detection systems should be designed and deployed with caution, as their implementation could cause youth to mistrust adults, thereby limiting the receipt of necessary guidance and support. We add to the bodies of research on adolescent online safety and the benefits and challenges of leveraging algorithmic systems in the public sector.",https://www.semanticscholar.org/paper/f42f2e756bcf3683431af97f36527231117edcda,None
302cc92c661a69ff55d613b408692bde7250979a,Healing Harmonies: The Efficacy of Music Therapy in Medical Treatment,Deepti Bajpai,2021.0,2021-12-01,WORLD JOURNAL OF APPLIED SCIENCE AND RESEARCH,0,Semantic Scholar,"This paper examines the role of music therapy as an alternative medicine, exploring its historical origins, theoretical foundations, and practical applications. Music therapy harnesses the power of music to improve emotional, cognitive, and physical health. Its use spans various contexts, from mental health treatment for conditions, such as depression, anxiety, and post-traumatic stress disorder, to physical health improvements such as pain management, rehabilitation, and palliative care. The study highlights the principles of music therapy, including personalization, active engagement, and holistic healing, and discusses the latest technological advancements, such as artificial intelligence, virtual reality, and mobile applications, which are driving innovations in personalized therapy. By integrating scientific research and practical case studies, this paper underscores the efficacy and potential of music therapy in contemporary healthcare, offering a promising, holistic approach to enhance well-being. . KEYWORDS :Music Therapy, Alternative Medicine, Stress Reduction, Holistic Approach, Mental and Physical Health.",https://www.semanticscholar.org/paper/302cc92c661a69ff55d613b408692bde7250979a,None
41223424,Generative AI Chatbot for Diabetes Management: Formative 2-Part Qualitative Study Using DTalksBot Involving Patients and Clinicians.,Jeon S; Lee S; Kim EH; Eun J; Lee K; Lim H; Lee J,2025.0,2025 Nov 12,JMIR Form Res,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41223424/,Generative AI
41181557,Personalized insights into urinary tract infection management: A text mining analysis of online consultation data.,Tang R; Zhu P; Yan R; Zhou Y; Tang Z; He W,2025.0,2025 Jan-Dec,Digit Health,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41181557/,None
41155081,AI-Based Facial Emotion Analysis for Early and Differential Diagnosis of Dementia.,Bergamasco L; Coletta A; Olmo G; Cermelli A; Rubino E; Rainero I,2025.0,2025 Oct 4,Bioengineering (Basel),0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41155081/,None
41147481,[The role of artificial intelligence in psychiatric diagnosis and classification: A state-of-the-art review in an uncharted domain].,Jaspers FAF; van Wingen GA; Jongsma KR; Bertens RM; Legerstee JS,2025.0,2025,Tijdschr Psychiatr,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41147481/,None
41140459,Research priorities on physical-mental comorbidity in children and adolescents: an international consensus.,Jiang D; Zhou J; Zhu Y; Abdin E; Afifi TO; Andrade LHSG; Bendayan R; Berkelbach van der Sprenkel EE; Bruffaerts R; Catalá-López F; Colman I; Druss BG; Duncan L; Farič N; Felix E; Foster H; Lu S; Mansour H; Marrie RA; Meade T; Meherali S; Muntaner C; Nomura Y; Okuyama J; Rees SJ; Reid GJ; Schneiderman JU; Stein DJ; Thielen FW; Tso WYW; Oliveira Werneck A; Wu X; Rudan I; Song P,2025.0,2025 Nov,EClinicalMedicine,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41140459/,None
41139589,Digital Psychiatry with Chatbot: Recent Advances and Limitations.,Yoon SC; An JH; Choi JS; Chang JH; Jang YJ; Jeon HJ,2025.0,2025 Nov 30,Clin Psychopharmacol Neurosci,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41139589/,None
41132440,"The role of AI-driven art therapy in supporting autism, mental health, and emotional well-being: An umbrella review.",Yeasmin S; Saha S; Khan Rony MK; Akter Semi MM; Das S; Rahman R; Khan R; Tasnim AF; Hosen A,2025.0,2025 Jan-Dec,Digit Health,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41132440/,None
41124399,Integration of an Artificial Intelligence-Based Autism Diagnostic Device into the ECHO Autism Primary Care Workflow: Prospective Observational Study.,Sohl K; Linstead E; Heinz K; Lledo EE; Brewer Curran A; Mahurin M; Nanclares-Nogués V; Salomon C; Seal M; Taraman S,2025.0,2025 Oct 21,JMIR Form Res,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41124399/,None
41092928,"Global burden of 292 causes of death in 204 countries and territories and 660 subnational locations, 1990-2023: a systematic analysis for the Global Burden of Disease Study 2023.",GBD 2023 Causes of Death Collaborators,2025.0,2025 Oct 18,Lancet,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41092928/,None
41092926,"Burden of 375 diseases and injuries, risk-attributable burden of 88 risk factors, and healthy life expectancy in 204 countries and territories, including 660 subnational locations, 1990-2023: a systematic analysis for the Global Burden of Disease Study 2023.",GBD 2023 Disease and Injury and Risk Factor Collaborators,2025.0,2025 Oct 18,Lancet,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41092926/,None
41057559,Using a fine-tuned large language model for symptom-based depression evaluation.,Weber S; Deperrois N; Heun R; Frühschütz L; Monn A; Homan S; Häfliger A; Seifritz E; Kowatsch T; MULTICAST consortium; Kleim B; Olbrich S,2025.0,2025 Oct 7,NPJ Digit Med,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41057559/,Large Language Model
41055096,Challenges in Implementing a Mobile AI Chatbot Intervention for Depression Among Youth on Psychiatric Waiting Lists: Randomized Controlled Study Termination Report.,Fujita J; Yano Y; Shinoda S; Sho N; Otsuki M; Suda A; Takayama M; Moroga T; Yamaguchi H; Ishii M; Miyazaki T,2025.0,2025 Sep 5,JMIRx Med,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41055096/,None
41031500,The Contribution of Wearable Devices and Artificial Intelligence to Promoting Healthy Aging.,Sisubalan N; Vijay N; Kesika P; Newbegin M; Shalini R; Sivamaruthi BS; Chaiysut C,2025.0,2025 Sep 30,Curr Pharm Biotechnol,0,PubMed,,https://pubmed.ncbi.nlm.nih.gov/41031500/,None
